latitude,longitude
37.718956,-122.50022
37.731277,-122.498
37.7091,-122.40598
37.781757,-122.41468
37.781757,-122.41468
37.720234,-122.425476
37.802753,-122.41362
37.78736,-122.408226
37.799995,-122.42764
37.775627,-122.43283
37.78053,-122.47508
37.765053,-122.41967
\N,\N
37.799995,-122.42764
37.77885,-122.430046
\N,\N
37.72772,-122.432365
37.722225,-122.39018
37.798573,-122.408806
37.764038,-122.46631
37.79318,-122.40773
37.805496,-122.422005
37.74823,-122.41492
\N,\N
37.762714,-122.41944
37.74527,-122.45921
37.79775,-122.41538
37.71501,-122.47299
37.730175,-122.374214
37.779213,-122.410934
37.779213,-122.410934
37.75058,-122.40218
37.781677,-122.49238
\N,\N
37.77999,-122.41349
37.788723,-122.40207
37.805496,-122.422005
\N,\N
\N,\N
37.793957,-122.40872
37.806343,-122.41543
37.79621,-122.40514
37.751705,-122.42744
37.7569,-122.42112
37.78097,-122.40871
37.71931,-122.438866
37.786247,-122.42824
37.71869,-122.390564
37.785725,-122.41633
37.731174,-122.38161
37.71237,-122.437485
37.805695,-122.40536
37.804897,-122.411766
37.71646,-122.44102
37.771717,-122.398506
\N,\N
\N,\N
37.78706,-122.42177
37.79553,-122.42506
37.749718,-122.4069
37.794197,-122.40682
37.79553,-122.42506
37.71169,-122.4441
37.78795,-122.43365
37.785892,-122.41974
37.75414,-122.44957
37.741795,-122.432014
37.805695,-122.40536
37.778748,-122.423355
37.788033,-122.406685
37.805496,-122.422005
37.753002,-122.406334
37.769592,-122.41558
37.78942,-122.43732
37.783005,-122.412415
37.783005,-122.412415
37.778214,-122.43505
37.77123,-122.45224
37.77021,-122.44534
37.715897,-122.47445
37.774567,-122.44111
\N,\N
37.782585,-122.415695
37.802063,-122.40379
37.720177,-122.39485
37.79008,-122.43913
37.757687,-122.4347
37.722225,-122.39018
37.764194,-122.44827
37.73673,-122.3941
37.78059,-122.43893
37.788067,-122.44044
\N,\N
37.744274,-122.45875
37.72695,-122.476036
37.76175,-122.420815
37.73328,-122.413826
37.76654,-122.42204
37.790787,-122.41904
37.785564,-122.42978
37.785152,-122.43308
37.784348,-122.40931
37.799633,-122.4377
37.790787,-122.41904
37.722656,-122.39261
37.779133,-122.39754
37.79097,-122.40238
37.765774,-122.42649
\N,\N
37.775894,-122.419495
37.788685,-122.39272
37.736103,-122.45801
37.7601,-122.421425
37.76175,-122.420815
37.778328,-122.42664
37.777817,-122.423164
37.73427,-122.45652
37.761997,-122.44336
37.77974,-122.40716
\N,\N
37.757416,-122.397
37.73135,-122.455765
37.740192,-122.37685
\N,\N
37.799,-122.44265
37.733704,-122.40755
37.733704,-122.40755
37.785744,-122.40583
37.804146,-122.42511
\N,\N
37.789368,-122.39186
37.817825,-122.37125
37.778328,-122.39653
37.793556,-122.43309
37.777252,-122.45858
37.712624,-122.44474
37.77737,-122.399765
37.78445,-122.41607
37.799995,-122.42764
37.801224,-122.4144
37.80562,-122.413605
37.743645,-122.50475
37.759304,-122.40794
37.790607,-122.44919
37.778214,-122.43505
37.801758,-122.42126
37.782986,-122.42758
37.76745,-122.46068
37.752205,-122.419014
37.72367,-122.45514
37.780773,-122.41871
37.77728,-122.43486
37.803604,-122.43689
37.803604,-122.43689
37.767056,-122.47328
37.77326,-122.46909
37.764076,-122.50833
37.78145,-122.417145
37.80436,-122.43704
37.798443,-122.40988
37.778748,-122.423355
37.743114,-122.42304
37.78028,-122.48045
37.74476,-122.42244
37.780575,-122.47398
37.7585,-122.42127
37.78337,-122.42083
37.774517,-122.41377
37.77623,-122.41471
37.786613,-122.4064
37.769592,-122.41558
37.782894,-122.420815
37.798443,-122.40988
37.71974,-122.39242
37.731544,-122.44887
37.780823,-122.42209
37.76305,-122.41948
37.78285,-122.46656
37.76318,-122.45495
37.800625,-122.422714
37.72674,-122.44361
37.739723,-122.46699
37.762577,-122.42166
37.795853,-122.43018
37.770008,-122.44694
37.741108,-122.38847
37.78326,-122.40271
37.77063,-122.41248
37.785744,-122.40583
37.78217,-122.41899
37.78326,-122.40271
37.7704,-122.460106
37.775627,-122.43283
37.79025,-122.40056
37.79888,-122.3987
37.78456,-122.40733
37.803474,-122.40781
37.773857,-122.40529
37.783516,-122.415886
\N,\N
37.74901,-122.41871
37.78146,-122.44297
37.71073,-122.41877
37.772106,-122.4075
37.754692,-122.39958
37.77999,-122.41349
37.76587,-122.43102
37.778946,-122.467354
37.78248,-122.42411
37.75929,-122.43485
37.805695,-122.40536
37.797092,-122.39833
37.760887,-122.435
37.71104,-122.44617
37.7831,-122.41918
37.74885,-122.42129
\N,\N
37.783287,-122.40895
37.78357,-122.41927
37.77623,-122.41471
37.794453,-122.40479
\N,\N
37.785877,-122.43492
37.7555,-122.417656
37.79888,-122.3987
37.767826,-122.39665
37.76143,-122.42608
37.754692,-122.39958
\N,\N
37.755634,-122.48731
37.75236,-122.42973
37.777283,-122.462944
37.748905,-122.42036
\N,\N
37.748363,-122.429344
37.784897,-122.3959
37.72695,-122.476036
37.73671,-122.43813
37.749744,-122.39627
37.792843,-122.424515
37.78694,-122.411514
37.754692,-122.39958
37.773106,-122.45262
\N,\N
37.78122,-122.389755
37.773247,-122.42899
37.73212,-122.474205
37.772053,-122.410675
37.77749,-122.43322
37.7193,-122.39002
37.77211,-122.430435
37.752853,-122.40819
37.752426,-122.394585
37.805183,-122.403435
37.78223,-122.41029
37.713356,-122.43806
\N,\N
37.753838,-122.418594
\N,\N
37.74596,-122.429115
37.78702,-122.43346
37.760956,-122.43391
37.762577,-122.42166
37.80436,-122.43704
37.771137,-122.4008
37.78116,-122.46106
37.797558,-122.40623
37.780537,-122.40816
37.752018,-122.40137
37.784046,-122.40371
37.784046,-122.40371
37.727783,-122.37223
\N,\N
37.72634,-122.40854
37.80403,-122.40335
37.759247,-122.408905
\N,\N
37.775078,-122.51129
37.801655,-122.429665
37.771687,-122.43373
37.72786,-122.43809
37.752205,-122.419014
37.784046,-122.40371
\N,\N
37.767082,-122.407684
37.775177,-122.451355
37.79574,-122.423416
37.756832,-122.4067
37.755463,-122.45652
37.747032,-122.42469
37.774517,-122.41377
37.774693,-122.43265
37.780575,-122.42026
37.713505,-122.41529
37.773285,-122.412224
37.795105,-122.428345
37.78974,-122.41208
37.72988,-122.44885
37.776333,-122.394035
37.77999,-122.41349
37.757168,-122.41672
37.76255,-122.43406
37.78212,-122.40726
37.77751,-122.418045
37.77872,-122.41474
37.785744,-122.40583
37.785744,-122.40583
37.763462,-122.43526
37.76607,-122.46431
37.7646,-122.44404
37.77872,-122.41474
37.802753,-122.41362
37.785892,-122.41974
37.718586,-122.39205
37.7843,-122.42102
37.785152,-122.43308
37.77999,-122.41349
37.78275,-122.40787
37.79448,-122.394745
37.72695,-122.476036
37.725475,-122.39424
37.74258,-122.486404
37.78172,-122.45317
\N,\N
37.78331,-122.41753
37.783527,-122.407486
37.76906,-122.43579
37.716103,-122.46802
37.784355,-122.432915
37.7777,-122.395744
37.804565,-122.421814
\N,\N
37.805695,-122.40536
37.78503,-122.40047
\N,\N
37.721256,-122.42764
37.75296,-122.4521
\N,\N
\N,\N
37.780773,-122.41871
37.72823,-122.41151
37.763847,-122.4706
37.789227,-122.40859
37.75064,-122.41829
37.780773,-122.41871
37.7672,-122.45863
37.779892,-122.42189
37.768536,-122.41561
37.785564,-122.42978
37.767082,-122.407684
\N,\N
37.760437,-122.38949
37.760437,-122.38949
37.780773,-122.41871
37.78047,-122.41695
37.775627,-122.43283
37.769234,-122.50828
37.788597,-122.41354
37.78275,-122.40787
37.746475,-122.40521
37.74176,-122.42236
37.77751,-122.418045
37.77872,-122.41474
37.77999,-122.41349
\N,\N
37.77792,-122.42985
37.79822,-122.40386
37.73431,-122.4992
37.75372,-122.442474
37.793766,-122.43145
37.77063,-122.41248
37.780575,-122.42026
\N,\N
37.784657,-122.41443
37.75372,-122.442474
37.76255,-122.43406
37.78545,-122.41567
37.76255,-122.43406
37.77493,-122.473564
37.77746,-122.413155
37.77476,-122.42086
37.780006,-122.411934
\N,\N
\N,\N
37.803135,-122.41815
37.716087,-122.38898
37.7777,-122.4046
37.805496,-122.422005
37.806656,-122.42056
37.796925,-122.399506
37.754932,-122.39594
37.778423,-122.43341
37.778423,-122.43341
37.762672,-122.43519
37.762672,-122.43519
37.783516,-122.415886
37.77623,-122.41471
37.769043,-122.43755
37.765053,-122.41967
37.762974,-122.42717
37.796574,-122.432014
37.717888,-122.46984
37.801064,-122.419426
37.737667,-122.41657
37.731964,-122.40917
37.730698,-122.44657
37.805042,-122.4338
37.805695,-122.40536
37.785744,-122.40583
37.781315,-122.45773
37.786617,-122.42157
37.721027,-122.40852
37.75476,-122.42996
37.764084,-122.46525
37.80707,-122.41726
37.773113,-122.4723
37.75929,-122.43485
37.78456,-122.40733
37.72093,-122.39727
37.77655,-122.43303
\N,\N
37.723934,-122.433235
37.784237,-122.41771
37.77872,-122.41474
37.734863,-122.39727
37.764732,-122.49333
37.738323,-122.40565
37.798573,-122.408806
37.744682,-122.48118
37.720146,-122.47903
37.78047,-122.41695
37.79849,-122.435776
37.737465,-122.38177
37.7422,-122.42208
\N,\N
37.804455,-122.40675
37.769592,-122.41558
37.78641,-122.408035
37.788788,-122.42706
37.796417,-122.403496
37.775627,-122.43283
37.74717,-122.413574
37.760426,-122.50593
37.76938,-122.451866
37.71992,-122.40259
37.763252,-122.4063
37.77623,-122.41471
37.72695,-122.476036
37.766956,-122.38816
37.80179,-122.44661
37.77737,-122.399765
37.801632,-122.44782
37.73167,-122.473206
37.755226,-122.440346
37.77335,-122.46695
37.79635,-122.39696
37.775715,-122.43966
37.805496,-122.40696
37.790462,-122.39669
37.785877,-122.43492
37.72045,-122.48302
37.776943,-122.470436
37.779335,-122.45873
37.783005,-122.412415
37.78641,-122.408035
37.71906,-122.384575
37.776688,-122.424515
37.7973,-122.433846
37.797806,-122.39969
37.742897,-122.397
\N,\N
37.784668,-122.467766
37.743942,-122.42267
37.757484,-122.41142
37.785034,-122.441536
37.73899,-122.403076
37.746544,-122.48131
37.785168,-122.4179
37.785168,-122.4179
37.784657,-122.41443
37.78206,-122.4274
37.785152,-122.43308
37.748898,-122.43385
37.782795,-122.414055
\N,\N
37.77137,-122.42397
37.785168,-122.4179
\N,\N
37.78564,-122.418
37.7831,-122.41918
37.785168,-122.4179
37.7422,-122.42208
37.76654,-122.42204
37.773857,-122.40529
37.778503,-122.40562
37.801994,-122.41962
37.76578,-122.46965
37.802696,-122.42148
\N,\N
37.773468,-122.39143
37.78911,-122.417015
37.76255,-122.43406
37.783516,-122.415886
37.77082,-122.409134
37.77335,-122.46695
37.720024,-122.4592
37.731544,-122.44887
37.79131,-122.392525
37.745953,-122.40202
37.78212,-122.40726
37.778957,-122.42171
\N,\N
37.805695,-122.40536
37.78331,-122.41753
37.72041,-122.400734
37.77283,-122.39137
37.786102,-122.41809
37.75227,-122.41788
37.734013,-122.39097
37.793663,-122.39639
37.739723,-122.46699
37.80179,-122.44661
37.787457,-122.39118
37.78331,-122.41753
\N,\N
37.78456,-122.40733
37.74415,-122.41328
\N,\N
37.715115,-122.400604
37.78491,-122.40479
37.78393,-122.4126
37.709232,-122.41681
37.777332,-122.46187
37.734856,-122.43826
37.789764,-122.397575
37.77985,-122.50943
37.80624,-122.418785
37.75883,-122.41578
37.739853,-122.391266
37.728275,-122.446556
37.728275,-122.446556
37.763428,-122.41951
37.763428,-122.41951
37.761185,-122.39834
37.73307,-122.37765
37.758633,-122.41905
37.758633,-122.41905
37.74388,-122.407265
37.788486,-122.437126
37.803745,-122.4419
37.75929,-122.43485
\N,\N
37.775208,-122.43613
37.719303,-122.42583
37.805496,-122.422005
37.762577,-122.42166
\N,\N
\N,\N
37.754097,-122.41423
\N,\N
37.795223,-122.405846
37.776367,-122.41951
37.783924,-122.42778
37.802174,-122.4106
37.773304,-122.468025
37.734825,-122.41556
37.765995,-122.43104
37.748905,-122.42036
37.726562,-122.397545
37.78212,-122.40726
37.803207,-122.42492
37.755436,-122.41875
37.805695,-122.40536
37.743824,-122.418915
37.775524,-122.42607
\N,\N
37.75856,-122.5058
37.788177,-122.416824
37.796494,-122.41007
37.738136,-122.43395
37.717945,-122.40502
37.72459,-122.44233
37.79635,-122.39696
37.723457,-122.45412
37.78122,-122.389755
37.786568,-122.41818
37.786568,-122.41818
37.777374,-122.44168
37.793015,-122.416115
37.729908,-122.39718
\N,\N
37.74871,-122.423676
37.77516,-122.40363
37.724197,-122.421844
37.76171,-122.38961
37.78989,-122.43359
37.748222,-122.40494
37.778126,-122.39184
37.798153,-122.40708
\N,\N
37.788994,-122.44062
37.78483,-122.443184
37.803703,-122.4436
37.733223,-122.39124
37.779213,-122.410934
37.797863,-122.40667
37.73824,-122.50006
37.78145,-122.417145
37.72695,-122.476036
37.72141,-122.39374
37.771297,-122.405426
\N,\N
\N,\N
37.764084,-122.46525
37.780476,-122.476166
37.795437,-122.43347
37.776596,-122.478035
37.792786,-122.41438
37.766193,-122.42776
37.73566,-122.39221
37.72916,-122.39242
37.76578,-122.40753
37.770348,-122.41375
37.780228,-122.481514
37.764084,-122.46525
37.805695,-122.40536
37.795162,-122.39915
37.75696,-122.44511
37.773468,-122.39143
37.724987,-122.44307
37.78196,-122.42064
37.720726,-122.44661
37.75372,-122.442474
37.79704,-122.41356
37.780617,-122.41614
37.749207,-122.41539
37.780495,-122.432144
37.78393,-122.4126
37.760426,-122.410965
37.800343,-122.41759
37.78108,-122.42383
37.766064,-122.47736
\N,\N
37.739002,-122.4159
37.783527,-122.407486
37.724533,-122.45921
37.782894,-122.4107
\N,\N
37.78445,-122.41607
\N,\N
37.80676,-122.41214
37.803238,-122.40975
37.739086,-122.446205
37.805695,-122.40536
37.771297,-122.405426
37.71218,-122.40246
37.76255,-122.43406
37.775417,-122.43449
37.780495,-122.432144
37.784348,-122.40931
37.74717,-122.413574
\N,\N
37.71268,-122.47175
37.767143,-122.40668
37.779213,-122.410934
37.78187,-122.44383
37.720978,-122.391304
37.740757,-122.48521
37.78187,-122.44383
37.765926,-122.466446
\N,\N
37.722466,-122.43647
37.780006,-122.411934
37.780125,-122.44544
\N,\N
\N,\N
37.781322,-122.39584
37.742374,-122.42197
37.749744,-122.39627
37.806133,-122.409485
37.761642,-122.41205
37.723446,-122.40007
37.78257,-122.4308
37.752205,-122.419014
37.787964,-122.40349
37.78641,-122.408035
37.776333,-122.394035
37.73968,-122.40888
37.754707,-122.396675
37.743885,-122.38312
37.772503,-122.42262
37.773575,-122.39943
\N,\N
37.785492,-122.40785
37.76339,-122.495384
37.75157,-122.44274
37.733704,-122.40755
37.771397,-122.509895
37.75947,-122.45155
37.774757,-122.45468
37.797924,-122.42892
37.77418,-122.42918
37.716038,-122.440254
37.789104,-122.402
37.789104,-122.402
37.78196,-122.42064
37.75883,-122.41578
37.77455,-122.40952
37.722824,-122.42647
37.78257,-122.4308
37.714886,-122.46261
37.783607,-122.38985
37.79134,-122.42927
37.757828,-122.39021
37.781647,-122.43061
37.787872,-122.4117
37.787872,-122.4117
37.786102,-122.41809
37.785492,-122.40785
37.74236,-122.46239
37.758698,-122.41796
\N,\N
37.79486,-122.40488
37.753956,-122.429886
37.78329,-122.43271
\N,\N
37.730175,-122.374214
37.743004,-122.47676
\N,\N
37.798763,-122.42234
37.779316,-122.40663
\N,\N
37.806343,-122.41543
\N,\N
37.78331,-122.41753
37.80696,-122.4105
37.73797,-122.469055
37.77999,-122.41349
37.71574,-122.44751
37.790253,-122.41556
37.80624,-122.418785
37.73191,-122.49372
\N,\N
37.781864,-122.413864
37.751545,-122.4951
\N,\N
37.790047,-122.417206
37.73337,-122.38203
37.78911,-122.417015
\N,\N
37.803036,-122.41139
37.743298,-122.43332
37.79781,-122.437325
37.7887,-122.4203
37.798443,-122.40988
37.777298,-122.41969
37.798443,-122.40988
37.727463,-122.446556
37.760235,-122.419205
37.73242,-122.473976
37.785492,-122.40785
37.763428,-122.41951
37.753136,-122.44464
\N,\N
\N,\N
37.754192,-122.47755
37.75557,-122.416565
\N,\N
37.7993,-122.410645
37.718956,-122.50022
37.76429,-122.43228
37.71619,-122.48161
37.801994,-122.41962
37.787205,-122.39879
37.785892,-122.41215
37.78242,-122.416985
37.803474,-122.40781
37.780926,-122.41367
37.804634,-122.41003
37.739853,-122.391266
37.801025,-122.4346
37.73041,-122.39129
37.77542,-122.419395
37.761086,-122.49092
37.765926,-122.466446
37.722225,-122.39018
37.80382,-122.435165
37.773468,-122.39143
37.766468,-122.396286
37.784657,-122.41443
37.77487,-122.44628
37.764996,-122.42058
37.73606,-122.42447
37.785168,-122.4179
37.78694,-122.411514
37.786335,-122.47218
37.78642,-122.45341
37.78326,-122.40271
37.793232,-122.39318
37.785492,-122.40785
37.78891,-122.418655
\N,\N
37.77556,-122.418655
37.760822,-122.43611
37.781178,-122.4117
37.796368,-122.433655
37.78983,-122.418846
37.78621,-122.39898
37.80517,-122.41723
37.78685,-122.39392
37.72695,-122.476036
37.72695,-122.476036
37.792007,-122.39165
37.753002,-122.406334
37.773304,-122.468025
37.8003,-122.44031
\N,\N
37.720016,-122.43833
37.79153,-122.41076
37.755825,-122.48303
\N,\N
37.775272,-122.41591
37.76601,-122.44281
37.792553,-122.41265
37.792553,-122.41265
37.78456,-122.40733
37.768177,-122.41073
37.77872,-122.41474
37.779354,-122.43359
37.76028,-122.50914
37.765053,-122.41967
37.79691,-122.40529
37.73558,-122.40036
37.829548,-122.37143
37.756886,-122.441315
37.763298,-122.42173
37.787483,-122.433556
37.796776,-122.40068
37.763294,-122.443794
37.79321,-122.399956
37.78456,-122.40733
37.733536,-122.38848
37.787247,-122.41664
37.767056,-122.47328
37.718266,-122.406166
37.765053,-122.41967
37.730167,-122.38585
37.75539,-122.388
37.740616,-122.48842
37.779213,-122.410934
37.721302,-122.39901
37.70959,-122.40773
37.7139,-122.40677
37.794777,-122.41647
37.783287,-122.40895
37.74823,-122.41492
37.806656,-122.42056
37.775627,-122.43283
37.719666,-122.40357
37.733704,-122.40755
37.752205,-122.419014
37.738693,-122.44522
37.788837,-122.38943
37.782894,-122.420815
37.725353,-122.38737
37.725353,-122.38737
37.73639,-122.390144
37.764084,-122.46525
37.781113,-122.46214
\N,\N
37.75235,-122.445984
37.749657,-122.40788
37.77595,-122.42279
37.744297,-122.404526
37.717743,-122.433556
37.792553,-122.41265
37.779457,-122.444466
37.790462,-122.39669
\N,\N
37.777493,-122.41629
37.780537,-122.40816
37.76511,-122.4187
37.783787,-122.39893
37.773468,-122.39143
37.773468,-122.39143
\N,\N
\N,\N
37.803543,-122.41488
37.78641,-122.408035
37.78641,-122.408035
\N,\N
37.800404,-122.43951
37.770008,-122.44694
37.760498,-122.46177
37.799843,-122.43604
37.755215,-122.39092
37.729946,-122.410034
37.77738,-122.46079
37.729908,-122.39718
37.79208,-122.40887
37.775417,-122.43449
37.708538,-122.46172
37.78736,-122.408226
37.782585,-122.415695
37.78212,-122.40726
37.769867,-122.402405
37.769867,-122.402405
37.724987,-122.44307
37.761463,-122.48235
37.762577,-122.42166
37.795017,-122.407486
\N,\N
37.752377,-122.47068
\N,\N
\N,\N
37.780994,-122.41315
37.74916,-122.4426
37.765965,-122.464294
37.789528,-122.41373
37.78182,-122.47407
37.78422,-122.47751
37.786312,-122.41645
37.786747,-122.40535
37.783516,-122.415886
37.753956,-122.4829
37.805695,-122.40536
37.75743,-122.412346
37.789227,-122.40859
37.777493,-122.41629
37.724533,-122.45921
37.718586,-122.39205
37.718586,-122.39205
37.749065,-122.38643
37.764706,-122.41525
37.79822,-122.40386
\N,\N
37.782585,-122.415695
37.78249,-122.44582
37.781864,-122.413864
37.79129,-122.422516
37.79129,-122.422516
37.78995,-122.41043
37.752857,-122.42155
37.724987,-122.44307
37.76627,-122.42654
37.779186,-122.462006
37.773285,-122.412224
37.721024,-122.40304
37.721024,-122.40304
37.780006,-122.411934
37.750904,-122.413925
37.75709,-122.439
37.780926,-122.41367
37.780228,-122.481514
37.777283,-122.462944
37.779995,-122.48688
37.78496,-122.41955
37.723083,-122.443275
\N,\N
37.75835,-122.39515
37.780228,-122.481514
37.795162,-122.39915
37.801758,-122.42126
37.78146,-122.455284
37.76289,-122.428505
37.803284,-122.44691
37.78261,-122.4077
37.787567,-122.40659
37.804726,-122.44828
37.782215,-122.39983
37.776978,-122.42969
37.82412,-122.37266
37.798443,-122.40988
37.7969,-122.40683
37.75287,-122.507545
37.755634,-122.415474
37.78496,-122.41955
37.80572,-122.42037
37.788837,-122.38943
37.78212,-122.40726
37.753956,-122.4829
37.771725,-122.4169
37.78974,-122.41208
37.7698,-122.44858
37.788723,-122.40207
